#timestamp [ns],p_x [m],p_y [m],p_z [m],q_w,q_x,q_y,q_z,v_x [m/s],v_y [m/s],v_z [m/s],bg_x,bg_y,bg_z,ba_x,ba_y,ba_z
1764839900507922175,40.010850887,15.833328785,0.000000001,0.999777078,-0.000000000,0.000000000,0.021113828,2.490194447,0.114843571,0.000003633,0.0,0.0,0.0,0.0,0.0,0.0
1764839900533051125,40.084396879,15.838321739,0.000000000,0.999782573,-0.000000000,0.000000000,0.020852024,2.472853980,0.117893622,0.000002629,0.0,0.0,0.0,0.0,0.0,0.0
1764839900557870222,40.133061702,15.842089287,0.000000000,0.999784907,-0.000000000,0.000000000,0.020739799,2.473946688,0.125126618,0.000000338,0.0,0.0,0.0,0.0,0.0,0.0
1764839900583103447,40.207315208,15.847881309,-0.000000001,0.999784349,0.000000000,-0.000000000,0.020766691,2.481446393,0.113300191,-0.000004352,0.0,0.0,0.0,0.0,0.0,0.0
1764839900607929521,40.257238863,15.851306041,0.000000000,0.999782376,-0.000000000,0.000000000,0.020861472,2.488199212,0.111443587,0.000000338,0.0,0.0,0.0,0.0,0.0,0.0
1764839900633022405,40.331672150,15.855416084,-0.000000001,0.999775781,0.000000000,-0.000000000,0.021175177,2.491886069,0.084598260,-0.000003783,0.0,0.0,0.0,0.0,0.0,0.0
1764839900657923526,40.379697450,15.858086845,-0.000000001,0.999770681,0.000000000,-0.000000000,0.021414597,2.493086190,0.070768121,-0.000002819,0.0,0.0,0.0,0.0,0.0,0.0
1764839900683043674,40.456506211,15.862208414,-0.000000000,0.999763419,0.000000000,-0.000000000,0.021750992,2.483528407,0.054885065,-0.000001245,0.0,0.0,0.0,0.0,0.0,0.0
1764839900707894889,40.507184009,15.864405558,-0.000000001,0.999757535,0.000000000,-0.000000000,0.022019777,2.483695976,0.035356216,-0.000005345,0.0,0.0,0.0,0.0,0.0,0.0
1764839900733038513,40.581225222,15.866455847,-0.000000001,0.999748747,0.000000000,-0.000000000,0.022415255,2.488205503,0.019527477,-0.000004066,0.0,0.0,0.0,0.0,0.0,0.0
1764839900757964674,40.630230885,15.867977719,0.000000000,0.999742576,-0.000000000,0.000000000,0.022688815,2.492721653,0.017904252,0.000000559,0.0,0.0,0.0,0.0,0.0,0.0
1764839900782992264,40.706737811,15.871073107,0.000000000,0.999736442,-0.000000000,0.000000000,0.022957485,2.494620610,0.016973866,0.000000188,0.0,0.0,0.0,0.0,0.0,0.0
1764839900807854455,40.756361484,15.872887438,0.000000001,0.999733705,-0.000000000,0.000000000,0.023076373,2.486443046,0.024280849,0.000002856,0.0,0.0,0.0,0.0,0.0,0.0
1764839900833011780,40.831263967,15.875700010,0.000000001,0.999733882,-0.000000000,0.000000000,0.023068701,2.477867878,0.041676729,0.000003235,0.0,0.0,0.0,0.0,0.0,0.0
1764839900857860897,40.880800460,15.878324536,0.000000001,0.999736060,-0.000000000,0.000000000,0.022974135,2.482833788,0.058803679,0.000005204,0.0,0.0,0.0,0.0,0.0,0.0
1764839900883017837,40.955521375,15.883048855,0.000000000,0.999738334,-0.000000000,0.000000000,0.022874966,2.492098049,0.079142074,0.000001047,0.0,0.0,0.0,0.0,0.0,0.0
1764839900907898981,41.005236047,15.886170517,0.000000001,0.999740381,-0.000000000,0.000000000,0.022785295,2.497632697,0.090160705,0.000003024,0.0,0.0,0.0,0.0,0.0,0.0
1764839900933011581,41.080816272,15.890750281,-0.000000000,0.999743602,0.000000000,-0.000000000,0.022643531,2.502958252,0.101896175,-0.000000606,0.0,0.0,0.0,0.0,0.0,0.0
1764839900958100660,41.130742898,15.894251279,0.000000001,0.999745773,-0.000000000,0.000000000,0.022547507,2.502924714,0.112919984,0.000002666,0.0,0.0,0.0,0.0,0.0,0.0
1764839900983099336,41.206088367,15.900131774,-0.000000000,0.999749291,0.000000000,-0.000000000,0.022390973,2.505513934,0.113776094,-0.000001224,0.0,0.0,0.0,0.0,0.0,0.0
1764839901007899669,41.253393808,15.903361190,0.000000000,0.999750654,-0.000000000,0.000000000,0.022330013,2.510100357,0.112287690,0.000000331,0.0,0.0,0.0,0.0,0.0,0.0
1764839901033011656,41.331572028,15.908404699,-0.000000001,0.999750636,0.000000000,-0.000000000,0.022330815,2.508732581,0.105817358,-0.000006750,0.0,0.0,0.0,0.0,0.0,0.0
1764839901057848910,41.381440620,15.911585802,-0.000000000,0.999748574,0.000000000,-0.000000000,0.022422931,2.498622749,0.094801290,-0.000002305,0.0,0.0,0.0,0.0,0.0,0.0
1764839901083109216,41.455339577,15.916497936,-0.000000001,0.999741501,0.000000000,-0.000000000,0.022736104,2.486031506,0.072872124,-0.000005676,0.0,0.0,0.0,0.0,0.0,0.0
1764839901107929442,41.503857199,15.919063882,-0.000000000,0.999734674,0.000000000,-0.000000000,0.023034364,2.477411755,0.068705005,-0.000000702,0.0,0.0,0.0,0.0,0.0,0.0
1764839901133060820,41.579197536,15.922605579,0.000000001,0.999723562,-0.000000000,0.000000000,0.023511673,2.484737878,0.062667384,0.000002259,0.0,0.0,0.0,0.0,0.0,0.0
1764839901157890124,41.639878899,15.925932410,-0.000000001,0.999716337,0.000000000,-0.000000000,0.023816903,2.485525504,0.049148178,-0.000003751,0.0,0.0,0.0,0.0,0.0,0.0
1764839901183057575,41.703607239,15.929224193,-0.000000000,0.999707314,0.000000000,-0.000000000,0.024192682,2.473731146,0.045746443,-0.000000687,0.0,0.0,0.0,0.0,0.0,0.0
1764839901207886761,41.750567683,15.931526599,0.000000000,0.999703490,-0.000000000,0.000000000,0.024350193,2.466338658,0.044725739,0.000001416,0.0,0.0,0.0,0.0,0.0,0.0
1764839901233041855,41.825253630,15.935048563,-0.000000000,0.999700525,0.000000000,-0.000000000,0.024471637,2.463984795,0.046635107,-0.000001631,0.0,0.0,0.0,0.0,0.0,0.0
1764839901257855799,41.874331867,15.937321001,-0.000000001,0.999698155,0.000000000,-0.000000000,0.024568268,2.458794106,0.034048103,-0.000004175,0.0,0.0,0.0,0.0,0.0,0.0
1764839901283039045,41.948501500,15.940822965,-0.000000000,0.999695585,0.000000000,-0.000000000,0.024672600,2.462185030,0.022164067,-0.000000270,0.0,0.0,0.0,0.0,0.0,0.0
1764839901307961878,41.997053058,15.942522517,-0.000000001,0.999692304,0.000000000,-0.000000000,0.024805198,2.458968205,0.002698099,-0.000003443,0.0,0.0,0.0,0.0,0.0,0.0
1764839901333021014,42.071225410,15.944220048,-0.000000001,0.999685885,0.000000000,-0.000000000,0.025062568,2.460744005,-0.017739891,-0.000004558,0.0,0.0,0.0,0.0,0.0,0.0
1764839901357905597,42.120642896,15.945176561,-0.000000000,0.999680710,0.000000000,-0.000000000,0.025268107,2.471257566,-0.028704797,-0.000000582,0.0,0.0,0.0,0.0,0.0,0.0
1764839901383145153,42.195382687,15.946622512,-0.000000000,0.999669569,0.000000000,-0.000000000,0.025705127,2.484992696,-0.059514854,-0.000000984,0.0,0.0,0.0,0.0,0.0,0.0
1764839901407875762,42.245504833,15.946767242,-0.000000000,0.999660022,0.000000000,-0.000000000,0.026073757,2.494342231,-0.080319933,-0.000000641,0.0,0.0,0.0,0.0,0.0,0.0
1764839901433023382,42.319656224,15.945915892,0.000000000,0.999644894,-0.000000000,0.000000000,0.026647433,2.497379390,-0.105695962,0.000000358,0.0,0.0,0.0,0.0,0.0,0.0
1764839901457871180,42.372481205,15.945525124,0.000000000,0.999634289,-0.000000000,0.000000000,0.027042332,2.506617068,-0.116122014,0.000000643,0.0,0.0,0.0,0.0,0.0,0.0
1764839901483052153,42.447852042,15.945093018,-0.000000000,0.999621004,0.000000000,-0.000000000,0.027529040,2.524238687,-0.124062032,-0.000000349,0.0,0.0,0.0,0.0,0.0,0.0
1764839901507912452,42.498768314,15.944692886,-0.000000000,0.999614529,-0.000000000,-0.000000000,0.027763155,2.529568316,-0.115821033,-0.000002233,0.0,0.0,0.0,0.0,0.0,0.0
1764839901533020749,42.575513211,15.944296133,-0.000000001,0.999609798,-0.000000000,-0.000000000,0.027932978,2.526131399,-0.092683591,-0.000003062,0.0,0.0,0.0,0.0,0.0,0.0
1764839901557900266,42.626008446,15.944855877,-0.000000001,0.999609096,-0.000000000,-0.000000000,0.027958083,2.526571484,-0.069660605,-0.000004284,0.0,0.0,0.0,0.0,0.0,0.0
1764839901583003737,42.700927885,15.946921515,-0.000000001,0.999610730,0.000000000,-0.000000000,0.027899608,2.524391903,-0.036567506,-0.000001445,0.0,0.0,0.0,0.0,0.0,0.0
1764839901607998164,42.750160035,15.948522364,-0.000000001,0.999612481,0.000000000,-0.000000000,0.027836808,2.521754828,-0.016454165,-0.000003220,0.0,0.0,0.0,0.0,0.0,0.0
1764839901633038816,42.825751609,15.951511435,-0.000000000,0.999616377,0.000000000,-0.000000000,0.027696540,2.511136600,0.016537197,-0.000002425,0.0,0.0,0.0,0.0,0.0,0.0
1764839901657924835,42.878359556,15.954320063,-0.000000001,0.999617453,0.000000000,-0.000000000,0.027657686,2.501740724,0.038979685,-0.000002799,0.0,0.0,0.0,0.0,0.0,0.0
1764839901683088363,42.950893145,15.959042055,-0.000000001,0.999617092,0.000000000,-0.000000000,0.027670744,2.509165923,0.066415148,-0.000002269,0.0,0.0,0.0,0.0,0.0,0.0
1764839901707905620,43.000364578,15.962181508,-0.000000000,0.999615434,0.000000000,-0.000000000,0.027730552,2.507512783,0.077071455,-0.000002449,0.0,0.0,0.0,0.0,0.0,0.0
1764839901733165633,43.075559214,15.967257085,-0.000000000,0.999614650,0.000000000,-0.000000000,0.027758807,2.491886324,0.104917448,-0.000002264,0.0,0.0,0.0,0.0,0.0,0.0
1764839901757969474,43.121725855,15.971137968,-0.000000000,0.999615344,0.000000000,-0.000000000,0.027733811,2.478000868,0.127045199,-0.000001776,0.0,0.0,0.0,0.0,0.0,0.0
1764839901783085565,43.196764299,15.979151532,0.000000000,0.999619727,-0.000000000,0.000000000,0.027575385,2.470415641,0.167174843,0.000000479,0.0,0.0,0.0,0.0,0.0,0.0
1764839901807902700,43.245747315,15.984567230,0.000000000,0.999623229,-0.000000000,0.000000000,0.027448130,2.464848580,0.189393892,0.000000477,0.0,0.0,0.0,0.0,0.0,0.0
1764839901833209876,43.319008490,15.992828537,0.000000001,0.999627706,-0.000000000,0.000000000,0.027284587,2.462327666,0.215611056,0.000002765,0.0,0.0,0.0,0.0,0.0,0.0
1764839901857935710,43.367294820,15.998851485,0.000000000,0.999629631,-0.000000000,0.000000000,0.027213997,2.462012645,0.223117395,0.000001251,0.0,0.0,0.0,0.0,0.0,0.0
1764839901883139045,43.440750033,16.008926681,0.000000000,0.999631815,-0.000000000,0.000000000,0.027133650,2.468187242,0.240770361,0.000001160,0.0,0.0,0.0,0.0,0.0,0.0
1764839901907893949,43.489800657,16.015476591,0.000000000,0.999632204,-0.000000000,0.000000000,0.027119294,2.481456011,0.245442374,0.000000484,0.0,0.0,0.0,0.0,0.0,0.0
1764839901933034262,43.564177377,16.024369751,-0.000000000,0.999630722,0.000000000,-0.000000000,0.027173895,2.496617002,0.231455251,-0.000001558,0.0,0.0,0.0,0.0,0.0,0.0
1764839901957999362,43.614655665,16.030535324,-0.000000002,0.999629706,0.000000000,-0.000000000,0.027211245,2.500508261,0.216496927,-0.000009681,0.0,0.0,0.0,0.0,0.0,0.0
1764839901983032677,43.690932690,16.039776051,-0.000000001,0.999628954,0.000000000,-0.000000000,0.027238842,2.499769203,0.200350807,-0.000003477,0.0,0.0,0.0,0.0,0.0,0.0
1764839902007966049,43.735004629,16.044461987,-0.000000001,0.999628199,0.000000000,-0.000000000,0.027266518,2.498571137,0.188661174,-0.000005519,0.0,0.0,0.0,0.0,0.0,0.0
1764839902033040963,43.814477409,16.052124226,-0.000000001,0.999628711,0.000000000,-0.000000000,0.027247764,2.499157058,0.169044882,-0.000004251,0.0,0.0,0.0,0.0,0.0,0.0
1764839902057908710,43.862800494,16.056894114,-0.000000001,0.999629958,0.000000000,-0.000000000,0.027201959,2.502185519,0.159417807,-0.000004510,0.0,0.0,0.0,0.0,0.0,0.0
1764839902083091930,43.937121514,16.064359955,-0.000000002,0.999632104,0.000000000,-0.000000000,0.027123002,2.489027566,0.137665156,-0.000006554,0.0,0.0,0.0,0.0,0.0,0.0
1764839902107968178,43.986254004,16.068704546,-0.000000001,0.999633089,0.000000000,-0.000000000,0.027086647,2.480926938,0.127621700,-0.000005786,0.0,0.0,0.0,0.0,0.0,0.0
1764839902133103298,44.060648850,16.074311352,-0.000000001,0.999632962,0.000000000,-0.000000000,0.027091355,2.479154597,0.108711155,-0.000005900,0.0,0.0,0.0,0.0,0.0,0.0
1764839902158048427,44.108671031,16.077956721,-0.000000001,0.999631658,0.000000000,-0.000000000,0.027139422,2.484084276,0.099121926,-0.000002670,0.0,0.0,0.0,0.0,0.0,0.0
1764839902183188832,44.187049210,16.083803886,-0.000000001,0.999626201,0.000000000,-0.000000000,0.027339678,2.492651469,0.073559980,-0.000005114,0.0,0.0,0.0,0.0,0.0,0.0
1764839902207963820,44.233921487,16.086636229,-0.000000001,0.999621044,0.000000000,-0.000000000,0.027527580,2.502389856,0.062400683,-0.000002809,0.0,0.0,0.0,0.0,0.0,0.0
1764839902233045149,44.310688680,16.090895336,-0.000000001,0.999610868,0.000000000,-0.000000000,0.027894682,2.505300124,0.039593532,-0.000003375,0.0,0.0,0.0,0.0,0.0,0.0
1764839902257890532,44.361534784,16.093764980,-0.000000001,0.999602353,0.000000000,-0.000000000,0.028198145,2.513431845,0.024805546,-0.000007233,0.0,0.0,0.0,0.0,0.0,0.0
1764839902283071665,44.438989817,16.097916049,-0.000000001,0.999590261,0.000000000,-0.000000000,0.028623593,2.525075184,0.007215156,-0.000003799,0.0,0.0,0.0,0.0,0.0,0.0
1764839902307934391,44.487842550,16.100191780,0.000000000,0.999582828,-0.000000000,0.000000000,0.028881984,2.533720471,0.006916513,0.000002427,0.0,0.0,0.0,0.0,0.0,0.0
1764839902333042359,44.565043448,16.103408638,-0.000000000,0.999572301,0.000000000,-0.000000000,0.029244073,2.538152863,-0.003428462,-0.000000826,0.0,0.0,0.0,0.0,0.0,0.0
1764839902357866301,44.620622280,16.106101525,0.000000000,0.999566328,-0.000000000,0.000000000,0.029447523,2.531728705,-0.001697835,0.000000955,0.0,0.0,0.0,0.0,0.0,0.0
1764839902383104499,44.692987855,16.109721832,-0.000000000,0.999557869,0.000000000,-0.000000000,0.029733254,2.524317954,-0.003690314,-0.000000992,0.0,0.0,0.0,0.0,0.0,0.0
1764839902407863635,44.744190917,16.112174976,0.000000000,0.999550315,-0.000000000,0.000000000,0.029986125,2.526857637,-0.005888105,0.000002207,0.0,0.0,0.0,0.0,0.0,0.0
1764839902433049030,44.821095704,16.115396795,-0.000000001,0.999537640,0.000000000,-0.000000000,0.030405706,2.534670537,-0.014491867,-0.000003274,0.0,0.0,0.0,0.0,0.0,0.0
1764839902457889190,44.872560015,16.117649918,0.000000000,0.999528184,-0.000000000,0.000000000,0.030714973,2.536337594,-0.013878186,0.000000784,0.0,0.0,0.0,0.0,0.0,0.0
1764839902483017665,44.948614762,16.121311923,-0.000000000,0.999514879,0.000000000,-0.000000000,0.031144919,2.539152980,-0.023390088,-0.000000795,0.0,0.0,0.0,0.0,0.0,0.0
1764839902507926408,45.000359297,16.123499720,-0.000000000,0.999506372,0.000000000,0.000000000,0.031416761,2.533626809,-0.022613838,-0.000000101,0.0,0.0,0.0,0.0,0.0,0.0
1764839902533372401,45.076914386,16.126384764,0.000000000,0.999492899,-0.000000000,0.000000000,0.031842492,2.536461518,-0.025739135,0.000000382,0.0,0.0,0.0,0.0,0.0,0.0
1764839902558074192,45.127475469,16.128278297,0.000000000,0.999485726,-0.000000000,0.000000000,0.032066852,2.544879614,-0.030482777,0.000000461,0.0,0.0,0.0,0.0,0.0,0.0
1764839902583002628,45.204095322,16.131500386,-0.000000000,0.999473208,0.000000000,-0.000000000,0.032454672,2.555022108,-0.029510697,-0.000001216,0.0,0.0,0.0,0.0,0.0,0.0
1764839902607940895,45.255973911,16.133422810,-0.000000000,0.999465514,0.000000000,-0.000000000,0.032690768,2.557470559,-0.030250102,-0.000000856,0.0,0.0,0.0,0.0,0.0,0.0
1764839902633059355,45.330873712,16.136240834,0.000000000,0.999457022,-0.000000000,0.000000000,0.032949365,2.556094061,-0.009693638,0.000000537,0.0,0.0,0.0,0.0,0.0,0.0
1764839902657947234,45.384659979,16.138856680,-0.000000000,0.999451698,0.000000000,-0.000000000,0.033110467,2.550626649,-0.006377091,-0.000000590,0.0,0.0,0.0,0.0,0.0,0.0
1764839902683056510,45.459735026,16.143320613,0.000000000,0.999443692,-0.000000000,0.000000000,0.033351268,2.564699310,0.009905844,0.000000635,0.0,0.0,0.0,0.0,0.0,0.0
1764839902707870003,45.509128586,16.146083463,-0.000000000,0.999439803,0.000000000,-0.000000000,0.033467600,2.565799358,0.006088449,-0.000000117,0.0,0.0,0.0,0.0,0.0,0.0
1764839902733076593,45.586090506,16.150315044,-0.000000000,0.999434250,0.000000000,-0.000000000,0.033633019,2.558062098,0.010834489,-0.000000808,0.0,0.0,0.0,0.0,0.0,0.0
1764839902757938972,45.635737265,16.153213605,-0.000000000,0.999431921,0.000000000,-0.000000000,0.033702163,2.555356614,0.015917367,-0.000000959,0.0,0.0,0.0,0.0,0.0,0.0
1764839902783137066,45.714234013,16.158604864,-0.000000000,0.999429633,0.000000000,-0.000000000,0.033769941,2.556038245,0.025468487,-0.000000177,0.0,0.0,0.0,0.0,0.0,0.0
1764839902807957779,45.764742101,16.161903071,-0.000000000,0.999429601,0.000000000,-0.000000000,0.033770878,2.558584635,0.030096667,-0.000000275,0.0,0.0,0.0,0.0,0.0,0.0
1764839902833037812,45.841722234,16.166794965,0.000000000,0.999428193,-0.000000000,0.000000000,0.033812514,2.560013635,0.040845063,0.000000164,0.0,0.0,0.0,0.0,0.0,0.0
1764839902857901336,45.891956018,16.170383980,-0.000000000,0.999427844,0.000000000,-0.000000000,0.033822840,2.555369151,0.042261668,-0.000000147,0.0,0.0,0.0,0.0,0.0,0.0
1764839902883048360,45.969275837,16.176510565,0.000000000,0.999428097,-0.000000000,0.000000000,0.033815379,2.559946159,0.057900060,0.000000197,0.0,0.0,0.0,0.0,0.0,0.0
1764839902907988382,46.019852986,16.180532857,0.000000000,0.999430428,-0.000000000,0.000000000,0.033746409,2.569367003,0.066300065,0.000000179,0.0,0.0,0.0,0.0,0.0,0.0
1764839902932992463,46.097756787,16.186592260,-0.000000000,0.999438351,0.000000000,-0.000000000,0.033510937,2.570201314,0.072577695,-0.000000192,0.0,0.0,0.0,0.0,0.0,0.0
1764839902957879660,46.148843307,16.190983584,-0.000000000,0.999445495,0.000000000,-0.000000000,0.033297174,2.571511820,0.080869001,-0.000000372,0.0,0.0,0.0,0.0,0.0,0.0
1764839902983098442,46.226097373,16.197983226,-0.000000000,0.999457924,0.000000000,0.000000000,0.032922013,2.569417293,0.087348514,-0.000000058,0.0,0.0,0.0,0.0,0.0,0.0
1764839903007895637,46.275557925,16.202388734,0.000000000,0.999465709,-0.000000000,0.000000000,0.032684801,2.578709023,0.093482359,0.000000346,0.0,0.0,0.0,0.0,0.0,0.0
1764839903033069533,46.355544786,16.209058706,0.000000000,0.999474614,-0.000000000,0.000000000,0.032411348,2.591952205,0.100212895,0.000000655,0.0,0.0,0.0,0.0,0.0,0.0
1764839903057948679,46.406658864,16.213560355,0.000000000,0.999479642,-0.000000000,0.000000000,0.032255920,2.596596852,0.109233188,0.000000943,0.0,0.0,0.0,0.0,0.0,0.0
1764839903083133804,46.485013225,16.220994799,-0.000000000,0.999483875,0.000000000,-0.000000000,0.032124503,2.603186152,0.105129573,-0.000000111,0.0,0.0,0.0,0.0,0.0,0.0
1764839903107934276,46.536824968,16.225586701,-0.000000000,0.999484979,0.000000000,-0.000000000,0.032090130,2.613603383,0.107243584,-0.000000221,0.0,0.0,0.0,0.0,0.0,0.0
1764839903133098618,46.616044595,16.231972562,-0.000000000,0.999483151,0.000000000,-0.000000000,0.032147032,2.628291749,0.100127792,-0.000000200,0.0,0.0,0.0,0.0,0.0,0.0
1764839903157922189,46.670470311,16.236511913,0.000000000,0.999480071,0.000000000,0.000000000,0.032242645,2.646020589,0.091738593,0.000000135,0.0,0.0,0.0,0.0,0.0,0.0
1764839903183005459,46.745966225,16.242564771,-0.000000000,0.999473959,0.000000000,-0.000000000,0.032431540,2.656739149,0.069155081,-0.000000206,0.0,0.0,0.0,0.0,0.0,0.0
1764839903207887844,46.797417743,16.246016762,-0.000000000,0.999470825,0.000000000,-0.000000000,0.032527974,2.653111457,0.061461548,-0.000000362,0.0,0.0,0.0,0.0,0.0,0.0
1764839903233119925,46.879191469,16.250576721,-0.000000000,0.999467417,0.000000000,-0.000000000,0.032632540,2.634093386,0.040672125,-0.000001780,0.0,0.0,0.0,0.0,0.0,0.0
1764839903257869300,46.932011243,16.253714445,-0.000000000,0.999466492,0.000000000,-0.000000000,0.032660848,2.628090402,0.029463346,-0.000000930,0.0,0.0,0.0,0.0,0.0,0.0
1764839903283223328,47.010852520,16.258531141,-0.000000000,0.999466865,0.000000000,-0.000000000,0.032649449,2.622563835,0.024784728,-0.000000429,0.0,0.0,0.0,0.0,0.0,0.0
1764839903307947491,47.062267327,16.261359212,-0.000000000,0.999469093,0.000000000,-0.000000000,0.032581170,2.625673953,0.026104805,-0.000000305,0.0,0.0,0.0,0.0,0.0,0.0
1764839903333060263,47.141195629,16.265188954,0.000000000,0.999474539,0.000000000,0.000000000,0.032413673,2.628079888,0.023972830,0.000000061,0.0,0.0,0.0,0.0,0.0,0.0
1764839903358069506,47.193851755,16.268161206,0.000000000,0.999479461,-0.000000000,0.000000000,0.032261539,2.630303713,0.031908022,0.000000454,0.0,0.0,0.0,0.0,0.0,0.0
1764839903383071811,47.273065470,16.273191690,-0.000000000,0.999484752,0.000000000,-0.000000000,0.032097198,2.636558440,0.037514494,-0.000000902,0.0,0.0,0.0,0.0,0.0,0.0
1764839903407958947,47.325174505,16.276352623,0.000000000,0.999488439,-0.000000000,0.000000000,0.031982175,2.650254422,0.042207750,0.000000533,0.0,0.0,0.0,0.0,0.0,0.0
1764839903433047615,47.405601027,16.280933765,0.000000000,0.999493070,-0.000000000,0.000000000,0.031837142,2.676502051,0.048182833,0.000000969,0.0,0.0,0.0,0.0,0.0,0.0
1764839903457903227,47.460130554,16.284390081,-0.000000000,0.999494905,0.000000000,-0.000000000,0.031779488,2.683169278,0.055141896,-0.000000661,0.0,0.0,0.0,0.0,0.0,0.0
1764839903483083724,47.540751891,16.290401232,-0.000000000,0.999498844,0.000000000,-0.000000000,0.031655359,2.685240886,0.063844619,-0.000000644,0.0,0.0,0.0,0.0,0.0,0.0
1764839903507901084,47.592066052,16.293928347,-0.000000000,0.999502800,0.000000000,-0.000000000,0.031530199,2.676733002,0.074285873,-0.000002221,0.0,0.0,0.0,0.0,0.0,0.0
1764839903533052527,47.673104686,16.299466846,-0.000000000,0.999507847,0.000000000,-0.000000000,0.031369803,2.667657923,0.079035339,-0.000001627,0.0,0.0,0.0,0.0,0.0,0.0
1764839903557895808,47.725533744,16.303633222,-0.000000000,0.999514330,0.000000000,-0.000000000,0.031162559,2.662583720,0.090668424,-0.000000531,0.0,0.0,0.0,0.0,0.0,0.0
1764839903583010590,47.804879640,16.310738673,-0.000000000,0.999523499,0.000000000,-0.000000000,0.030867059,2.643189812,0.099477697,-0.000001339,0.0,0.0,0.0,0.0,0.0,0.0
1764839903607933372,47.857041262,16.315150599,-0.000000000,0.999527729,0.000000000,-0.000000000,0.030729765,2.635342217,0.104169906,-0.000000839,0.0,0.0,0.0,0.0,0.0,0.0
1764839903633017342,47.936610595,16.321879345,0.000000000,0.999532731,-0.000000000,0.000000000,0.030566644,2.640905525,0.117853209,0.000000504,0.0,0.0,0.0,0.0,0.0,0.0
1764839903657941530,47.991585158,16.326894840,-0.000000000,0.999533386,0.000000000,-0.000000000,0.030545220,2.644663445,0.119223388,-0.000000281,0.0,0.0,0.0,0.0,0.0,0.0
1764839903683292536,48.067439291,16.334155393,0.000000000,0.999535663,-0.000000000,0.000000000,0.030470615,2.669069134,0.134413781,0.000001661,0.0,0.0,0.0,0.0,0.0,0.0
1764839903707896809,48.120006444,16.338893827,0.000000000,0.999539772,-0.000000000,0.000000000,0.030335538,2.674243554,0.129347992,0.000000334,0.0,0.0,0.0,0.0,0.0,0.0
1764839903733040634,48.202867247,16.345996450,-0.000000000,0.999550798,0.000000000,-0.000000000,0.029970016,2.662118121,0.134129522,-0.000001264,0.0,0.0,0.0,0.0,0.0,0.0
1764839903757844138,48.251938922,16.350377723,-0.000000000,0.999560646,0.000000000,-0.000000000,0.029639764,2.650909512,0.131585806,-0.000001978,0.0,0.0,0.0,0.0,0.0,0.0
1764839903783396283,48.333532009,16.357974675,-0.000000000,0.999573153,0.000000000,-0.000000000,0.029214929,2.646274715,0.116786405,-0.000000354,0.0,0.0,0.0,0.0,0.0,0.0
1764839903807953988,48.384189575,16.361825000,-0.000000000,0.999580866,0.000000000,-0.000000000,0.028949827,2.642297466,0.100444937,-0.000002871,0.0,0.0,0.0,0.0,0.0,0.0
1764839903833047643,48.463704199,16.366812495,-0.000000000,0.999589473,0.000000000,-0.000000000,0.028651110,2.634764618,0.075917212,-0.000000564,0.0,0.0,0.0,0.0,0.0,0.0
1764839903858187048,48.515939481,16.369995490,-0.000000000,0.999593769,0.000000000,-0.000000000,0.028500807,2.622337910,0.060677595,-0.000001171,0.0,0.0,0.0,0.0,0.0,0.0
1764839903883365030,48.595134511,16.375063418,0.000000000,0.999597922,-0.000000000,0.000000000,0.028354809,2.622757313,0.050645327,0.000000146,0.0,0.0,0.0,0.0,0.0,0.0
1764839903907926879,48.646536213,16.377880308,0.000000000,0.999598985,-0.000000000,0.000000000,0.028317305,2.630982656,0.048379140,0.000000540,0.0,0.0,0.0,0.0,0.0,0.0
1764839903933310868,48.726694377,16.381436973,-0.000000000,0.999596652,0.000000000,-0.000000000,0.028399539,2.627943149,0.035466838,-0.000000416,0.0,0.0,0.0,0.0,0.0,0.0
1764839903957936394,48.779262732,16.384085014,-0.000000000,0.999593190,0.000000000,-0.000000000,0.028521127,2.627077215,0.031212252,-0.000001117,0.0,0.0,0.0,0.0,0.0,0.0
1764839903983092749,48.858989940,16.388512779,0.000000000,0.999587271,-0.000000000,0.000000000,0.028727837,2.626049699,0.028262401,0.000000060,0.0,0.0,0.0,0.0,0.0,0.0
1764839904007881557,48.907202368,16.390843061,0.000000000,0.999582798,-0.000000000,0.000000000,0.028883033,2.634792624,0.027822514,0.000000426,0.0,0.0,0.0,0.0,0.0,0.0
1764839904033098488,48.991462460,16.394403147,0.000000000,0.999577700,-0.000000000,0.000000000,0.029058947,2.650246171,0.019369593,0.000000826,0.0,0.0,0.0,0.0,0.0,0.0
1764839904058070940,49.043943437,16.396922884,0.000000000,0.999576103,-0.000000000,0.000000000,0.029113828,2.656368562,0.019228078,0.000000591,0.0,0.0,0.0,0.0,0.0,0.0
1764839904083110308,49.123356826,16.401011699,-0.000000000,0.999576218,0.000000000,-0.000000000,0.029109853,2.645855038,0.011406419,-0.000000674,0.0,0.0,0.0,0.0,0.0,0.0
1764839904108061367,49.176101041,16.403498103,-0.000000000,0.999577119,0.000000000,-0.000000000,0.029078913,2.642862510,0.010849871,-0.000001008,0.0,0.0,0.0,0.0,0.0,0.0
1764839904133081601,49.255899805,16.406536756,-0.000000000,0.999575961,0.000000000,-0.000000000,0.029118697,2.634026286,0.006742864,-0.000000515,0.0,0.0,0.0,0.0,0.0,0.0
1764839904157897108,49.307742118,16.408732484,0.000000000,0.999570716,-0.000000000,0.000000000,0.029298202,2.640719442,0.002711551,0.000000166,0.0,0.0,0.0,0.0,0.0,0.0
